1641492301.000000, IBI
2479.703125,0.953125
2480.656250,0.953125
2481.609375,0.953125
2482.546875,0.937500
2483.515625,0.968750
2484.453125,0.937500
2485.437500,0.984375
2486.421875,0.984375
2487.375000,0.953125
2488.328125,0.953125
2489.281250,0.953125
2490.234375,0.953125
2491.187500,0.953125
2492.156250,0.968750
2493.125000,0.968750
2494.109375,0.984375
2495.093750,0.984375
2496.109375,1.015625
2497.015625,0.906250
2498.093750,1.078125
2503.750000,0.937500
2510.546875,1.046875
2511.546875,1.000000
2517.343750,0.953125
2518.312500,0.968750
2519.265625,0.953125
2520.250000,0.984375
2521.218750,0.968750
2531.500000,0.937500
2532.406250,0.906250
2533.328125,0.921875
2534.250000,0.921875
2535.140625,0.890625
2536.062500,0.921875
2536.984375,0.921875
2537.937500,0.953125
2538.906250,0.968750
2539.859375,0.953125
2540.828125,0.968750
2541.812500,0.984375
2542.781250,0.968750
2543.750000,0.968750
2544.734375,0.984375
2545.703125,0.968750
2546.656250,0.953125
2547.515625,0.859375
2548.625000,1.109375
2549.593750,0.968750
2550.531250,0.937500
2551.484375,0.953125
2552.453125,0.968750
2553.390625,0.937500
2554.312500,0.921875
2555.234375,0.921875
2556.187500,0.953125
2557.140625,0.953125
2558.093750,0.953125
2569.046875,0.906250
2569.968750,0.921875
2570.828125,0.859375
2571.734375,0.906250
2572.625000,0.890625
2573.515625,0.890625
2574.406250,0.890625
2575.265625,0.859375
2576.125000,0.859375
